fps,case,time,action,position_x,position_y,position_z,hp,sp,enemy_hp,actor_yaw,enemy_x,enemy_y
120,1,1.9667,Sword.Light.4,63.42,-1000.00,90.15,10000.00,100.00,9925.00,0.00,140.00,-1000.00
120,1,1.9750,Sword.Light.4,60.77,-1000.00,90.15,10000.00,100.00,9925.00,0.00,140.00,-1000.00
120,1,1.9833,Sword.Light.4,58.12,-1000.00,90.15,10000.00,100.00,9925.00,0.00,140.00,-1000.00
120,1,1.9917,Sword.Light.4,53.23,-1000.00,90.15,10000.00,100.00,9925.00,0.00,140.00,-1000.00
120,1,2.0000,Sword.Light.4,48.34,-1000.00,90.15,10000.00,100.00,9925.00,0.00,140.00,-1000.00
120,1,2.0083,Sword.Light.4,41.02,-1000.00,90.15,10000.00,100.00,9925.00,0.00,140.00,-1000.00
120,1,2.0167,Sword.Light.4,33.69,-1000.00,90.15,10000.00,100.00,9925.00,0.00,140.00,-1000.00
120,1,2.0250,Sword.Light.4,25.13,-1000.00,90.15,10000.00,100.00,9925.00,0.00,140.00,-1000.00
120,1,2.0333,Sword.Light.4,22.03,-1000.00,90.15,10000.00,100.00,9925.00,0.00,140.00,-1000.00
120,1,2.0417,Sword.Light.4,27.12,-1000.00,90.15,10000.00,100.00,9925.00,0.00,140.00,-1000.00
120,1,2.0500,Sword.Light.4,32.20,-1000.00,90.15,10000.00,100.00,9925.00,0.00,140.00,-1000.00
120,1,2.0583,Sword.Light.4,36.56,-1000.00,90.15,10000.00,100.00,9925.00,0.00,140.00,-1000.00
120,1,2.0667,Sword.Light.4,40.92,-1000.00,90.15,10000.00,100.00,9925.00,0.00,140.00,-1000.00
120,1,2.0750,Sword.Light.4,44.56,-1000.00,90.15,10000.00,100.00,9925.00,0.00,140.00,-1000.00
120,1,2.0833,Sword.Light.4,48.19,-1000.00,90.15,10000.00,100.00,9925.00,0.00,140.00,-1000.00
120,1,2.0917,Sword.Light.4,51.63,-1000.00,90.15,10000.00,100.00,9925.00,0.00,140.00,-1000.00
120,1,2.1000,Sword.Light.4,55.07,-1000.00,90.15,10000.00,100.00,9925.00,0.00,140.00,-1000.00
120,1,2.1083,Sword.Light.4,58.34,-1000.00,90.15,10000.00,100.00,9925.00,0.00,140.00,-1000.00
120,1,2.1167,Sword.Light.4,61.61,-1000.00,90.15,10000.00,100.00,9925.00,0.00,140.00,-1000.00
120,1,2.1250,Sword.Light.4,64.74,-1000.00,90.15,10000.00,100.00,9925.00,0.00,140.00,-1000.00
120,1,2.1333,Sword.Light.4,67.87,-1000.00,90.15,10000.00,100.00,9925.00,0.00,140.00,-1000.00
120,1,2.1417,Sword.Light.4,70.90,-1000.00,90.15,10000.00,100.00,9925.00,0.00,140.00,-1000.00
120,1,2.1500,Sword.Light.4,71.69,-1000.00,90.15,10000.00,100.00,9925.00,0.00,140.00,-1000.00
120,1,2.1583,Sword.Light.4,71.70,-1000.00,90.15,10000.00,100.00,9925.00,0.00,140.00,-1000.00
120,1,2.1667,Sword.Light.4,71.70,-1000.00,90.15,10000.00,100.00,9925.00,0.00,140.00,-1000.00
120,1,2.1750,Sword.Light.4,71.71,-1000.00,90.15,10000.00,100.00,9925.00,0.00,140.00,-1000.00
120,1,2.1833,Sword.Light.4,71.71,-1000.00,90.15,10000.00,100.00,9925.00,0.00,140.00,-1000.00
120,1,2.1917,Sword.Light.4,71.71,-1000.00,90.15,10000.00,100.00,9925.00,0.00,140.00,-1000.00
120,1,2.2000,Sword.Light.4,71.71,-1000.00,90.15,10000.00,100.00,9925.00,0.00,140.00,-1000.00
120,1,2.2083,Sword.Light.4,71.72,-1000.00,90.15,10000.00,100.00,9925.00,0.00,140.00,-1000.00
120,1,2.2167,Sword.Light.4,71.72,-1000.00,90.15,10000.00,100.00,9925.00,0.00,140.00,-1000.00
120,1,2.2250,Sword.Light.4,71.74,-1000.00,90.15,10000.00,100.00,9925.00,0.00,140.00,-1000.00
120,1,2.2333,Sword.Light.4,71.74,-1000.00,90.15,10000.00,100.00,9925.00,0.00,140.00,-1000.00
120,1,2.2417,Sword.Light.4,71.75,-1000.00,90.15,10000.00,100.00,9925.00,0.00,140.00,-1000.00
120,1,2.2500,Sword.Light.4,71.75,-1000.00,90.15,10000.00,100.00,9925.00,0.00,140.00,-1000.00
120,1,2.2583,Sword.Light.4,71.78,-1000.00,90.15,10000.00,100.00,9925.00,0.00,140.00,-1000.00
120,1,2.2667,Sword.Light.4,71.78,-1000.00,90.15,10000.00,100.00,9925.00,0.00,140.00,-1000.00
120,1,2.2750,Sword.Light.4,71.82,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.2833,Sword.Light.4,71.82,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.2917,Sword.Light.4,71.87,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.3000,Sword.Light.4,71.87,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.3083,Sword.Light.4,71.89,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.3167,Sword.Light.4,71.89,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.3250,Sword.Light.4,71.89,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.3333,Sword.Light.4,71.89,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.3417,Sword.Light.4,71.89,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.3500,Sword.Light.4,71.89,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.3583,Sword.Light.4,71.89,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.3667,Sword.Light.4,71.89,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.3750,Sword.Light.4,71.89,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.3833,Sword.Light.4,71.89,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.3917,Sword.Light.4,71.90,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.4000,Sword.Light.4,71.90,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.4083,Sword.Light.4,70.52,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.4167,Sword.Light.4,69.14,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.4250,Sword.Light.4,66.51,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.4333,Sword.Light.4,63.88,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.4417,Sword.Light.4,61.12,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.4500,Sword.Light.4,58.35,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.4583,Sword.Light.4,56.53,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.4667,Sword.Light.4,54.71,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.4750,Sword.Light.4,54.26,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.4833,Sword.Light.4,53.80,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.4917,Sword.Light.4,54.08,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.5000,Sword.Light.4,54.36,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.5083,Sword.Light.4,54.94,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.5167,Sword.Light.4,55.51,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.5250,Sword.Light.4,55.95,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.5333,Sword.Light.4,56.39,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.5417,Sword.Light.4,56.61,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.5500,Sword.Light.4,56.84,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.5583,Sword.Light.4,57.09,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.5667,Sword.Light.4,57.33,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.5750,Sword.Light.4,57.58,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.5833,Sword.Light.4,57.83,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.5917,Sword.Light.4,58.08,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.6000,Sword.Light.4,58.33,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.6083,Sword.Light.4,58.57,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.6167,Sword.Light.4,58.81,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.6250,Sword.Light.4,59.04,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.6333,Sword.Light.4,59.27,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.6417,Sword.Light.4,59.47,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.6500,Sword.Light.4,59.68,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.6583,Sword.Light.4,59.86,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.6667,Sword.Light.4,60.04,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.6750,Sword.Light.4,60.21,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.6833,Sword.Light.4,60.39,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.6917,Sword.Light.4,60.59,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.7000,Sword.Light.4,60.80,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.7083,Sword.Light.4,61.01,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.7167,Sword.Light.4,61.23,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.7250,Sword.Light.4,61.44,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.7333,Sword.Light.4,61.66,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.7417,Sword.Light.4,61.86,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.7500,Sword.Light.4,62.06,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.7583,Sword.Light.4,62.24,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.7667,Sword.Light.4,62.42,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.7750,Sword.Light.4,62.56,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.7833,Sword.Light.4,62.70,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.7917,Sword.Light.4,62.79,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.8000,Sword.Light.4,62.87,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.8083,Sword.Light.4,62.90,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.8167,Sword.Light.4,62.92,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.8250,Sword.Light.4,62.87,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.8333,Sword.Light.4,62.82,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.8417,Sword.Light.4,62.69,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.8500,Sword.Light.4,62.55,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.8583,Sword.Light.4,62.29,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.8667,Sword.Light.4,62.04,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.8750,Sword.Light.4,61.67,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.8833,Sword.Light.4,61.29,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.8917,Sword.Light.4,60.83,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.9000,Sword.Light.4,60.36,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.9083,Sword.Light.4,59.83,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.9167,Sword.Light.4,59.29,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.9250,Sword.Light.4,58.71,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.9333,Sword.Light.4,58.12,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.9417,Sword.Light.4,57.52,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.9500,Sword.Light.4,56.91,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.9583,Sword.Light.4,56.31,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.9667,Sword.Light.4,55.70,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.9750,Sword.Light.4,55.12,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.9833,Sword.Light.4,54.53,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,2.9917,Sword.Light.4,54.00,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.0000,Sword.Light.4,53.47,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.0083,Sword.Light.4,53.01,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.0167,Sword.Light.4,52.55,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.0250,Sword.Light.4,52.18,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.0333,Sword.Light.4,51.82,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.0417,Sword.Light.4,51.59,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.0500,Sword.Light.4,51.37,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.0583,Sword.Light.4,51.30,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.0667,Sword.Light.4,51.23,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.0750,Sword.Light.4,51.27,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.0833,Sword.Light.4,51.30,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.0917,Sword.Light.4,51.41,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.1000,Sword.Light.4,51.51,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.1083,Sword.Light.4,51.64,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.1167,Sword.Light.4,51.77,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.1250,Sword.Light.4,51.89,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.1333,Sword.Light.4,52.00,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.1417,Sword.Light.4,52.10,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.1500,Sword.Light.4,52.20,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.1583,Sword.Light.4,52.30,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.1667,Sword.Light.4,52.41,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.1750,Sword.Light.4,52.51,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.1833,Sword.Light.4,52.62,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.1917,Sword.Light.4,52.74,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.2000,Sword.Light.4,52.86,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.2083,Sword.Light.4,52.98,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.2167,Sword.Light.4,53.10,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.2250,Sword.Light.4,53.24,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.2333,Sword.Light.4,53.37,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.2417,Sword.Light.4,53.51,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.2500,Sword.Light.4,53.64,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.2583,Sword.Light.4,53.78,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.2667,Sword.Light.4,53.92,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.2750,Sword.Light.4,54.07,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.2833,Sword.Light.4,54.22,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.2917,Sword.Light.4,54.37,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.3000,Sword.Light.4,54.53,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.3083,Sword.Light.4,54.68,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.3167,Sword.Light.4,54.84,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.3250,Sword.Light.4,55.00,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.3333,Sword.Light.4,55.16,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.3417,Sword.Light.4,55.34,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.3500,Sword.Light.4,55.51,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.3583,Sword.Light.4,55.71,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.3667,Sword.Light.4,55.90,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.3750,Sword.Light.4,56.11,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.3833,Sword.Light.4,56.32,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.3917,Sword.Light.4,56.53,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.4000,Sword.Light.4,56.75,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.4083,Sword.Light.4,56.97,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.4167,Sword.Light.4,57.19,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.4250,Sword.Light.4,57.41,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.4333,Sword.Light.4,57.63,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.4417,Sword.Light.4,57.85,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.4500,Sword.Light.4,58.07,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.4583,Sword.Light.4,58.27,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.4667,Sword.Light.4,58.48,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.4750,Sword.Light.4,58.67,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.4833,Sword.Light.4,58.87,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.4917,Sword.Light.4,59.04,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.5000,Sword.Light.4,59.21,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.5083,Sword.Light.4,59.37,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.5167,Sword.Light.4,59.37,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.5250,Sword.Light.4,59.37,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.5333,Sword.Light.4,59.37,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.5417,Sword.Light.4,59.37,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.5500,Sword.Light.4,59.37,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.5583,Sword.Light.4,59.37,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.5667,Sword.Light.4,59.37,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.5750,Sword.Light.4,59.37,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.5833,Sword.Light.4,59.37,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.5917,Sword.Light.4,59.37,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.6000,Sword.Light.4,59.37,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.6083,Sword.Light.4,59.37,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.6167,Sword.Light.4,59.37,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.6250,Sword.Light.4,59.37,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.6333,Sword.Light.4,59.37,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.6417,Sword.Light.4,59.37,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.6500,Sword.Light.4,59.37,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.6583,Sword.Light.4,59.37,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.6667,Sword.Light.4,59.37,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.6750,Sword.Light.4,59.37,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.6833,Sword.Light.4,59.37,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.6917,Sword.Light.4,59.37,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.7000,Sword.Light.4,59.37,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.7083,Sword.Light.4,59.37,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.7167,Sword.Light.4,59.37,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.7250,Sword.Light.4,59.37,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.7333,Sword.Light.4,59.37,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.7417,Sword.Light.4,59.37,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.7500,None,59.37,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.7583,None,59.37,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.7667,None,59.37,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.7750,None,59.37,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.7833,None,59.37,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.7917,None,59.37,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.8000,None,59.37,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.8083,None,59.37,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.8167,None,59.37,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.8250,None,59.37,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.8333,None,59.37,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.8417,None,59.37,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.8500,None,59.37,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.8583,None,59.37,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.8667,None,59.37,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.8750,None,59.37,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.8833,None,59.37,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.8917,None,59.37,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.9000,None,59.37,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
120,1,3.9083,None,59.37,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
